application,label,file_path,file_name,size_bytes,line_count
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000002.log,container_1445094324383_0002_01_000002.log,7716,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000003.log,container_1445094324383_0002_01_000003.log,7716,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000004.log,container_1445094324383_0002_01_000004.log,7717,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000005.log,container_1445094324383_0002_01_000005.log,6274,50
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000006.log,container_1445094324383_0002_01_000006.log,7707,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000007.log,container_1445094324383_0002_01_000007.log,7716,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000008.log,container_1445094324383_0002_01_000008.log,7716,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000009.log,container_1445094324383_0002_01_000009.log,7716,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000010.log,container_1445094324383_0002_01_000010.log,7716,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000011.log,container_1445094324383_0002_01_000011.log,7716,62
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000012.log,container_1445094324383_0002_01_000012.log,13894,73
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000013.log,container_1445094324383_0002_01_000013.log,8924,45
application_1445094324383_0002,Machine down,data\extracted\Hadoop_log\application_1445094324383_0002\container_1445094324383_0002_01_000014.log,container_1445094324383_0002_01_000014.log,13370,71
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000001.log,container_1445094324383_0003_01_000001.log,408273,2160
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000002.log,container_1445094324383_0003_01_000002.log,8089,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000003.log,container_1445094324383_0003_01_000003.log,8089,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000004.log,container_1445094324383_0003_01_000004.log,8090,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000005.log,container_1445094324383_0003_01_000005.log,6647,53
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000006.log,container_1445094324383_0003_01_000006.log,8088,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000007.log,container_1445094324383_0003_01_000007.log,8089,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000008.log,container_1445094324383_0003_01_000008.log,7441,60
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000009.log,container_1445094324383_0003_01_000009.log,5760,46
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000010.log,container_1445094324383_0003_01_000010.log,8089,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000011.log,container_1445094324383_0003_01_000011.log,8089,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000013.log,container_1445094324383_0003_01_000013.log,17333,93
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000014.log,container_1445094324383_0003_01_000014.log,7708,62
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000015.log,container_1445094324383_0003_01_000015.log,4226,33
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000016.log,container_1445094324383_0003_01_000016.log,3503,27
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000017.log,container_1445094324383_0003_01_000017.log,8089,65
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000018.log,container_1445094324383_0003_01_000018.log,7441,60
application_1445094324383_0003,Machine down,data\extracted\Hadoop_log\application_1445094324383_0003\container_1445094324383_0003_01_000019.log,container_1445094324383_0003_01_000019.log,3503,27
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000001.log,container_1445094324383_0004_01_000001.log,584510,2992
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000002.log,container_1445094324383_0004_01_000002.log,8089,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000003.log,container_1445094324383_0004_01_000003.log,8081,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000004.log,container_1445094324383_0004_01_000004.log,6493,52
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000005.log,container_1445094324383_0004_01_000005.log,8089,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000006.log,container_1445094324383_0004_01_000006.log,4227,33
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000007.log,container_1445094324383_0004_01_000007.log,4461,35
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000008.log,container_1445094324383_0004_01_000008.log,3523,20
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000009.log,container_1445094324383_0004_01_000009.log,8090,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000010.log,container_1445094324383_0004_01_000010.log,8089,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000011.log,container_1445094324383_0004_01_000011.log,8089,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000012.log,container_1445094324383_0004_01_000012.log,6647,53
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000013.log,container_1445094324383_0004_01_000013.log,8089,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000014.log,container_1445094324383_0004_01_000014.log,8089,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000015.log,container_1445094324383_0004_01_000015.log,8089,65
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000016.log,container_1445094324383_0004_01_000016.log,14807,79
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000017.log,container_1445094324383_0004_01_000017.log,5665,45
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000018.log,container_1445094324383_0004_01_000018.log,7440,60
application_1445094324383_0004,Machine down,data\extracted\Hadoop_log\application_1445094324383_0004\container_1445094324383_0004_01_000019.log,container_1445094324383_0004_01_000019.log,2293,17
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000001.log,container_1445094324383_0005_01_000001.log,689887,3544
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000002.log,container_1445094324383_0005_01_000002.log,7708,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000003.log,container_1445094324383_0005_01_000003.log,8089,65
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000004.log,container_1445094324383_0005_01_000004.log,7716,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000005.log,container_1445094324383_0005_01_000005.log,7716,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000006.log,container_1445094324383_0005_01_000006.log,7716,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000007.log,container_1445094324383_0005_01_000007.log,7716,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000008.log,container_1445094324383_0005_01_000008.log,8089,65
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000009.log,container_1445094324383_0005_01_000009.log,8089,65
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000010.log,container_1445094324383_0005_01_000010.log,8090,65
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000011.log,container_1445094324383_0005_01_000011.log,5999,48
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000012.log,container_1445094324383_0005_01_000012.log,3973,21
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000013.log,container_1445094324383_0005_01_000013.log,3504,27
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000014.log,container_1445094324383_0005_01_000014.log,4226,33
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000015.log,container_1445094324383_0005_01_000015.log,6274,50
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000016.log,container_1445094324383_0005_01_000016.log,14663,77
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000017.log,container_1445094324383_0005_01_000017.log,3013,23
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000018.log,container_1445094324383_0005_01_000018.log,2779,21
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000019.log,container_1445094324383_0005_01_000019.log,7717,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000020.log,container_1445094324383_0005_01_000020.log,7716,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000021.log,container_1445094324383_0005_01_000021.log,7715,62
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000022.log,container_1445094324383_0005_01_000022.log,7442,60
application_1445094324383_0005,Machine down,data\extracted\Hadoop_log\application_1445094324383_0005\container_1445094324383_0005_01_000023.log,container_1445094324383_0005_01_000023.log,15191,79
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000001.log,container_1445144423722_0020_01_000001.log,5047127,58831
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000002.log,container_1445144423722_0020_01_000002.log,16460,119
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000003.log,container_1445144423722_0020_01_000003.log,35597,400
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000004.log,container_1445144423722_0020_01_000004.log,35594,400
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000005.log,container_1445144423722_0020_01_000005.log,8797,71
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000006.log,container_1445144423722_0020_01_000006.log,18442,152
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000007.log,container_1445144423722_0020_01_000007.log,18442,152
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000008.log,container_1445144423722_0020_01_000008.log,16901,121
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000009.log,container_1445144423722_0020_01_000009.log,16901,121
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000010.log,container_1445144423722_0020_01_000010.log,16901,121
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_01_000011.log,container_1445144423722_0020_01_000011.log,13493,98
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000001.log,container_1445144423722_0020_02_000001.log,390171,2034
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000002.log,container_1445144423722_0020_02_000002.log,8422,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000003.log,container_1445144423722_0020_02_000003.log,8429,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000004.log,container_1445144423722_0020_02_000004.log,8429,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000005.log,container_1445144423722_0020_02_000005.log,8429,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000006.log,container_1445144423722_0020_02_000006.log,4210,33
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000007.log,container_1445144423722_0020_02_000007.log,4934,39
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000008.log,container_1445144423722_0020_02_000008.log,8430,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000009.log,container_1445144423722_0020_02_000009.log,8430,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000010.log,container_1445144423722_0020_02_000010.log,5187,41
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000011.log,container_1445144423722_0020_02_000011.log,19329,103
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000012.log,container_1445144423722_0020_02_000012.log,3488,27
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000013.log,container_1445144423722_0020_02_000013.log,8149,66
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000014.log,container_1445144423722_0020_02_000014.log,8148,66
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000015.log,container_1445144423722_0020_02_000015.log,8429,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000016.log,container_1445144423722_0020_02_000016.log,8429,68
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000017.log,container_1445144423722_0020_02_000017.log,4198,33
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000018.log,container_1445144423722_0020_02_000018.log,2294,17
application_1445144423722_0020,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0020\container_1445144423722_0020_02_000019.log,container_1445144423722_0020_02_000019.log,3012,23
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000001.log,container_1445144423722_0021_01_000001.log,189595,1018
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000002.log,container_1445144423722_0021_01_000002.log,8789,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000003.log,container_1445144423722_0021_01_000003.log,8796,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000004.log,container_1445144423722_0021_01_000004.log,8796,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000005.log,container_1445144423722_0021_01_000005.log,8796,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000006.log,container_1445144423722_0021_01_000006.log,8796,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000007.log,container_1445144423722_0021_01_000007.log,8796,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000008.log,container_1445144423722_0021_01_000008.log,8796,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000009.log,container_1445144423722_0021_01_000009.log,8796,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000010.log,container_1445144423722_0021_01_000010.log,8798,71
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000011.log,container_1445144423722_0021_01_000011.log,5181,41
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000012.log,container_1445144423722_0021_01_000012.log,17167,93
application_1445144423722_0021,Normal,data\extracted\Hadoop_log\application_1445144423722_0021\container_1445144423722_0021_01_000013.log,container_1445144423722_0021_01_000013.log,2293,17
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000001.log,container_1445144423722_0022_01_000001.log,412918,2149
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000002.log,container_1445144423722_0022_01_000002.log,8417,68
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000003.log,container_1445144423722_0022_01_000003.log,8424,68
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000004.log,container_1445144423722_0022_01_000004.log,8423,68
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000005.log,container_1445144423722_0022_01_000005.log,8424,68
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000006.log,container_1445144423722_0022_01_000006.log,24077,279
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000007.log,container_1445144423722_0022_01_000007.log,7102,57
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000008.log,container_1445144423722_0022_01_000008.log,23355,273
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000009.log,container_1445144423722_0022_01_000009.log,6380,51
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000010.log,container_1445144423722_0022_01_000010.log,7814,63
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000011.log,container_1445144423722_0022_01_000011.log,5181,41
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000012.log,container_1445144423722_0022_01_000012.log,18107,100
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000013.log,container_1445144423722_0022_01_000013.log,8423,68
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000014.log,container_1445144423722_0022_01_000014.log,8423,68
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000015.log,container_1445144423722_0022_01_000015.log,8425,68
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000016.log,container_1445144423722_0022_01_000016.log,8796,71
application_1445144423722_0022,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0022\container_1445144423722_0022_01_000017.log,container_1445144423722_0022_01_000017.log,8424,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_01_000001.log,container_1445144423722_0023_01_000001.log,5036959,59203
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_01_000002.log,container_1445144423722_0023_01_000002.log,15605,115
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_01_000003.log,container_1445144423722_0023_01_000003.log,16686,120
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_01_000004.log,container_1445144423722_0023_01_000004.log,16900,121
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_01_000005.log,container_1445144423722_0023_01_000005.log,16472,119
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000001.log,container_1445144423722_0023_02_000001.log,352424,1871
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000002.log,container_1445144423722_0023_02_000002.log,8423,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000003.log,container_1445144423722_0023_02_000003.log,8429,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000004.log,container_1445144423722_0023_02_000004.log,8430,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000005.log,container_1445144423722_0023_02_000005.log,7102,57
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000006.log,container_1445144423722_0023_02_000006.log,8429,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000007.log,container_1445144423722_0023_02_000007.log,6380,51
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000008.log,container_1445144423722_0023_02_000008.log,6379,51
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000009.log,container_1445144423722_0023_02_000009.log,6614,53
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000010.log,container_1445144423722_0023_02_000010.log,7103,57
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000011.log,container_1445144423722_0023_02_000011.log,4813,38
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000012.log,container_1445144423722_0023_02_000012.log,8429,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000013.log,container_1445144423722_0023_02_000013.log,18439,98
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000014.log,container_1445144423722_0023_02_000014.log,8430,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000015.log,container_1445144423722_0023_02_000015.log,8429,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000016.log,container_1445144423722_0023_02_000016.log,8429,68
application_1445144423722_0023,Network disconnection,data\extracted\Hadoop_log\application_1445144423722_0023\container_1445144423722_0023_02_000017.log,container_1445144423722_0023_02_000017.log,8430,68
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000001.log,container_1445144423722_0024_01_000001.log,456785,2234
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000002.log,container_1445144423722_0024_01_000002.log,8416,68
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000003.log,container_1445144423722_0024_01_000003.log,8423,68
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000004.log,container_1445144423722_0024_01_000004.log,8423,68
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000005.log,container_1445144423722_0024_01_000005.log,8796,71
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000006.log,container_1445144423722_0024_01_000006.log,8796,71
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000007.log,container_1445144423722_0024_01_000007.log,8796,71
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000008.log,container_1445144423722_0024_01_000008.log,8796,71
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000009.log,container_1445144423722_0024_01_000009.log,8796,71
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000010.log,container_1445144423722_0024_01_000010.log,8797,71
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000011.log,container_1445144423722_0024_01_000011.log,5180,41
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000012.log,container_1445144423722_0024_01_000012.log,19380,105
application_1445144423722_0024,Normal,data\extracted\Hadoop_log\application_1445144423722_0024\container_1445144423722_0024_01_000013.log,container_1445144423722_0024_01_000013.log,4211,33
